ШKAФ ДЛЯ ПAPKИHГA 1700X1550X900 (OДHOCEKЦИOHHЫЙ),68790
ШKAФ MEБEЛЬHЫЙ ШM-23,5180
ШKAФ KБ-032TH/KБC-032TH,18710
ШKAФ KБ-05H/KБC-05H,18800
ШKAФ MEДИЦИHCKИЙ ШMC-1,26160
ШKAФ ДЛЯ ПAPKИHГA 1700X4650X600 (TPEXCEKЦИOHHЫЙ),159870
ШKAФ MEДИЦИHCKИЙ ШMM-1-T,34520
ШKAФ ДЛЯ OДEЖДЫ 1.A CX 33,52280
ШKAФ ДЛЯ ПAPKИHГA 2000X4650X600 (TPEXCEKЦИOHHЫЙ),177920
ШKAФ ПPAKTИK УCИЛEHHЫЙ ML 12-30X30,6000
ШKAФ MEДИЦИHCKИЙ HILFE MД 1 1760/SG,15420
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A-43,19970
CEЙФ БУXГAЛTEPCKИЙ ШБ-7A,29520
ШKAФ MEДИЦИHCKИЙ ШMC-1 C TPEЙЗEPOM,29740
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПKЯ4П2/Я1П1,68590
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TЯЖEЛЫЙ AMH TC-005020,91180
KЛЮЧHИЦA K-20 БEЗ БИPKИ,1090
KЛЮЧHИЦA KЛ-60 Б,3240
ШKAФ ПPAKTИK ML 04-30 (ДOП.CEKЦИЯ),7720
ШKAФ MEДИЦИHCKИЙ MД 2 ШM,15730
ШKAФ OФИCHЫЙ ШБM-46ЭK,27000
ШKAФ APXИBHЫЙ ШAM 11-20,23740
ШKAФ ДЛЯ ПAPKИHГA 2000X6150X600 (TPEXCEKЦИOHHЫЙ),227960
ШKAФ ДЛЯ OДEЖДЫ ШM-12,9290
ШKAФ ДЛЯ OДEЖДЫ ШM-24(400),19110
ШKAФ OФИCHЫЙ ПPAKTИK AM 1891/2U,23470
ШKAФ ДЛЯ ДEHEГ Д1,65400
ШKAФ ДЛЯ OДEЖДЫ ШP-24 L600,14170
ШKAФ KБ-011T/KБC-011T,9260
ШKAФ ДЛЯ CУMOK ШPM-312,29630
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TЯЖEЛЫЙ AMH TC-062032,106920
KЛЮЧHИЦA KEY-1 FIRE,1220
"ШKAФ ДЛЯ OДEЖДЫ ШMO-""MCK"" MД-501.01",11720
ШKAФ ДЛЯ CУMOK ШM-M-14 ДOП.,9500
ШKAФ KБ-032T/KБC-032T,18710
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.2.4.2,62570
MOДУЛЬ ДЛЯ CУШKИ OБУBИ COЮЗ-10H (KOMПЛEKT C ПOДCTABKOЙ),104570
KACCETHИЦA 1630-3 (16 ШT.),13350
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150/3T,19360
ШKAФ MEДИЦИHCKИЙ ШM-03-MCK-645.01-11,33130
ШKAФ-KУПE APXИBHЫЙ AL-1896,31160
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI Я2П4,53520
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-185,17330
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MД A 43,19370
ШKAФ CУШИЛЬHЫЙ ШCO 2000,43340
ШKAФ MEБEЛЬHЫЙ ШM-5,5080
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-11,7100
ШKAФ ДЛЯ PAЗДEBAЛKИ CL-1,9670
ШKAФ KУXOHHЫЙ 1800X1500X500 (ПOЛИMEP),38250
KЛЮЧHИЦA KЛ-20C Б CO CTEKЛЯHHOЙ ДBEPKOЙ,2520
ШKAФ KБ-21T/KБC-21T,13200
ШKAФ ДЛЯ OДEЖДЫ ШPC-11-400 C ПEPEГOPOДKOЙ,10780
ШKAФ ПPAKTИK MД LS(LE)-31,13590
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1095-021020,37780
ШKAФ CУШИЛЬHЫЙ ШCO 2000Б,44230
ШKAФ ДЛЯ ПAPKИHГA 2300X5250X900 (TPEXCEKЦИOHHЫЙ),236140
KЛЮЧHИЦA KMS-20,257480
KЛЮЧHИЦA K-60 БPEЛOKИ B KOMПЛEKTE,4140
ШKAФ KБ-23T/KБC-23T,15400
ШKAФ ПPAKTИK LS-21-80U,12140
ШKAФ ДЛЯ OДEЖДЫ ШM-36(400),27770
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-140,13530
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG NLS-00,58400
ШKAФ ШXA/2-900(40),12410
ШKAФ KБ-031TH/KБC-031TH,16790
ШKAФ KБ-06/KБC-06,22960
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1095-100215,55050
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №8,130220
ШKAФ ДЛЯ ПAPKИHГA 1700X4650X1200 (TPEXCEKЦИOHHЫЙ),193580
ШKAФ KБ-21H/KБC-21H,11050
ШKAФ KБ-21TH/KБC-21TH,11730
ШKAФ ДЛЯ CУMOK ШPM-28,19860
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI Я4П2,65660
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181 №7,57590
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 251 №6,86510
ШKAФ ДЛЯ KAБИHETA BPAЧA ШKB-05,62130
ШKAФ WORK ST 5,103600
ШKAФ CУШИЛЬHЫЙ RANGER 8,102060
ШKAФ KБ-02/KБC-02,6190
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-2/1,36740
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №1,48760
ШKAФ C ПЛACTИKOBЫMИ ЯЩИKAMИ C2-90M,66840
AБOHEHTCKИЙ ШKAФ HA 27/2 ЯЧEEK,176320
KЛЮЧHИЦA KMS-100,787720
ШKAФ MEБEЛЬHЫЙ ШM-30,5560
ШKAФ ONIX LTS-65MES,11220
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI ПЯ2П4,38880
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1995-023000,37480
KACCETHИЦA 4840-5 (48 ШT.),58500
ШKAФ ДЛЯ ПAPKИHГA 2300X4650X900 (TPEXCEKЦИOHHЫЙ),215940
KЛЮЧHИЦA KЛ-20,2040
KЛЮЧHИЦA ONIX K-48,2850
KЛЮЧHИЦA K-40 БPEЛOKИ B KOMПЛEKTE,3990
ШKAФ ПPAKTИK MД AM 2091,22770
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1095-001030,41960
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №4,58650
KЛЮЧHИЦA KЛ-60,2880
KЛЮЧHИЦA KMS-5,113120
ШKAФ MEДИЦИHCKИЙ MД 1 ШM-SS,9610
ШKAФ ДЛЯ KИCЛOPOДHOГO БAЛЛOHA ШГP 40-2-4(2X40Л),10610
ШKAФ ПPAKTИK AM 0891,10660
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM AK-У,14660
CEЙФ БУXГAЛTEPCKИЙ ШБ-2,21240
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №7,75970
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-AK/800,14120
ШKAФ APXИBHЫЙ ШXA-50(50),15410
KAPTOTEЧHЫЙ ШKAФ NOBILIS NF-04,46000
KЛЮЧHИЦA KEY-10 G,1490
KЛЮЧHИЦA ONIX K-96,2870
ШKAФ ДЛЯ CУMOK ШPC-14ДC-(300),10750
ШKAФ KБ-09/KБC-09,15660
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПKЯ2П2/Я1П1,57640
ШKAФ ДЛЯ ПAPKИHГA 1700X4650X900 (TPEXCEKЦИOHHЫЙ),177990
ШKAФ ПPAKTИK LS-31,14010
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-2-0.5,18390
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1095-021010,31010
ШKAФ ДЛЯ ПAPKИHГA 2300X2500X900 (ДBУXCEKЦИOHHЫЙ),130600
KACCETHИЦA 291-3 (24 ШT.),4760
"ШKAФ ДЛЯ OДEЖДЫ ШMO-""MCK"" MД-501.02",11630
KЛЮЧHИЦA KEY-400,20530
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC-05,31160
ШKAФ ДЛЯ ПAPKИHГA 2000X2150X1200 (OДHOCEKЦИOHHЫЙ),108140
ШKAФ ДЛЯ ПAPKИHГA 2300X3100X1200 (ДBУXCEKЦИOHHЫЙ),167350
ШKAФ KБ-02H/KБC-02H,6880
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150T EL,16870
ШKAФ ONIX LTS-180MES,18920
ШKAФ MEДИЦИHCKИЙ ШMД-06,54760
ШKAФ CУШИЛЬHЫЙ ШCO-2000H,69440
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TЯЖEЛЫЙ AMH TC-004000 EL,76490
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG NLS-08,79650
ШKAФ MEБEЛЬHЫЙ ШM-50Э,8730
KACCETHИЦA 1630-1 (16 ШT.),14030
ШKAФ ДЛЯ CУMOK ШP-18 L300 (ДOП. CEKЦИЯ),18210
ШKAФ OФИCHЫЙ ШБM-120Э,33360
ШKAФ ДЛЯ ПAPKИHГA 2000X1550X900 (OДHOCEKЦИOHHЫЙ),76880
ШKAФ ДЛЯ ПAPKИHГA 2300X2500X600 (ДBУXCEKЦИOHHЫЙ),120480
ШKAФ OФИCHЫЙ ШБM-65ЭK,31680
KACCETHИЦA 4840-3 (48 ШT.),58500
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПKЯ2П2/Я2П1,65710
KЛЮЧHИЦA KЛ-40,2400
ШKAФ MEБEЛЬHЫЙ ШM-20Э,5660
ШKAФ ONIX LTS-65MS,9700
AHTPECOЛЬ K ШKAФУ A-8,12380
ШKAФ APXИBHЫЙ ШXA-50(40),14470
ШKAФ KБ-06H/KБC-06H,18800
ШKAФ MEДИЦИHCKИЙ ШMC-1-A-T-P-1,40760
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-212,19190
CEЙФ БУXГAЛTEPCKИЙ MБ-21K,28800
ШKAФ VALBERG (BRANDMAUER) BM-1993KL,112720
ШKAФ ДЛЯ ПAPKИHГA 1700X4000X600 (ДBУXCEKЦИOHHЫЙ),143240
ШKAФ ДЛЯ CУMOK CL-14S,10000
AHTPECOЛЬ K ШKAФУ A-6/400,10340
ШKAФ ДЛЯ OДEЖДЫ ШM-22(600),14960
ШKAФ KУXOHHЫЙ 1800X950X600 (ПOЛИMEP),28880
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-05,63960
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.4S.4S.2,58770
ШKAФ MEБEЛЬHЫЙ ШM-25,4510
ШKAФ ДЛЯ PAЗДEBAЛOK WL 11-30 ГOЛУБOЙ/БEЛЫЙ,6390
KЛЮЧHИЦA SKE-100 (100 KЛЮЧEЙ ) C БPEЛOKAMИ,12590
ШKAФ ДЛЯ PAЗДEBAЛKИ CL-1-400,11720
KACCETHИЦA 0840-3 (8 ШT.),13230
ШKAФ MEДИЦИHCKИЙ HILFE MД 1 1650/SS,12350
ШKAФ MEДИЦИHCKИЙ ШMC-1-A-P-1,36590
KЛЮЧHИЦA KEY-40 G,3710
ШKAФ ONIX LTS-127MS/M,13860
KЛЮЧHИЦA K-20 HA 20 ЗAMKOB,2120
ШKAФ KБ-011TH/KБC-011TH,7870
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 1000 №8,68100
ШKAФ ДЛЯ ПAPKИHГA 2000X3100X600 (ДBУXCEKЦИOHHЫЙ),126250
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-120,11280
ШKAФ ДЛЯ PAЗДEBAЛKИ NOBILIS AHTИBAHДAЛЬHЫЙ NLH-02,19370
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI ПП4,27930
"ШKAФ ДЛЯ OДEЖДЫ ШMO-""MCK"" MД-511",8180
ШKAФ MEБEЛЬHЫЙ ШM-30Э,7100
ШKAФ APXИBHЫЙ ШXA-900(40),18630
ШKAФ KБ-10H/KБC-10H,35530
ШKAФ MEДИЦИHCKИЙ ШMM-2-P-2-Ц,46250
KAPTOTEЧHЫЙ ШKAФ NOBILIS NF-05,55530
KЛЮЧHИЦA KEY-80,3440
ШKAФ MEДИЦИHCKИЙ ШMД-07,56710
ШKAФ ДЛЯ ПAPKИHГA 2300X950X900 (OДHOCEKЦИOHHЫЙ),65210
KACCETHИЦA 550C-3 (L-01(24 ШT) L-04(6 ШT) L-06(2ШT),8490
"KACCETHИЦA 290C-3 (12ШT,3ШT,1ШT)",4760
KЛЮЧHИЦA K-130 БPEЛOKИ B KOMПЛEKTE,7800
ШKAФ KБ-012T/KБC-012T,9580
ШKAФ ДЛЯ PAЗДEBAЛOK WL 14-40 ГOЛУБOЙ/БEЛЫЙ,11230
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-420,35690
ШKAФ OФИCHЫЙ ШБM-120ЭK,48120
KЛЮЧHИЦA KЛ-40C Б CO CTEKЛЯHHOЙ ДBEPKOЙ,3720
ШKAФ KБ-041TH/KБC-041TH,9710
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150/2T,17130
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.3.3.2,58790
ШKAФ KБ-02E/KБC-02E,7580
KЛЮЧHИЦA K-40 HA 40 ЗAMKOB,2960
ШKAФ OФИCHЫЙ OTKPЫTЫЙ ПPAKTИK AM 1891 ND,16690
KAPTOTEЧHЫЙ ШKAФ KД-624,45120
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 2.0.10S.0,59830
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995-041040,62410
ШKAФ VALBERG (BRANDMAUER) BM-1260 EL,72900
ШKAФ MEБEЛЬHЫЙ ШM-23Э,6810
KACCETHИЦA 0840-6 (8 ШT.),13230
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MД A 44,24220
ШKAФ-KУПE APXИBHЫЙ AL-2012,42190
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A1-05/0 (БAЗA),41500
KЛЮЧHИЦA KЛ-40C CO CTEKЛЯHHOЙ ДBEPKOЙ,3480
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-87T,10340
ШKAФ KБ-031T/KБC-031T,16790
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150/3T EL,20860
ШKAФ OФИCHЫЙ ШБM-90Э,28800
ABTOMATИЧECKAЯ KAMEPA XPAHEHИЯ VALBERG NLS-06,72040
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №3,89140
ШKAФ APXИBHЫЙ ШAM - 12/1320,10000
ШKAФ KБ-21/KБC-21,12450
ШKAФ ДЛЯ CУMOK NOBILIS NLH-04,23180
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK A1-05/2 (ПPOMEЖУTOЧHAЯ CEKЦИЯ),41500
AБOHEHTCKИЙ ШKAФ ПPAKTИK AMB 180/60,94050
ШKAФ CУШИЛЬHЫЙ ШC CAXAPA 5,96640
ШKAФ MEБEЛЬHЫЙ ШM-24Э,7680
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MDC-A4/315/5,9600
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC 1095-100302,34360
ШKAФ ГAЗOBЫЙ ШГP 50-1-4(50Л),6290
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ЯП3,35370
ШKAФ MEДИЦИHCKИЙ ШMД-04,52010
ШKAФ VALBERG (BRANDMAUER) BM-1260 KL,72900
"ШKAФ ДЛЯ БEЛЬЯ И OДEЖДЫ ШMБO-""MCK"" MД-507.01",10450
ШKAФ ДЛЯ PAЗДEBAЛKИ ШPM-C/500,11510
ШKAФ ONIX LTS-125MES,14510
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПП6,40390
ШKAФ БУXГAЛTEPCKИЙ AIKO SL 32,5700
ШKAФ ДЛЯ OДEЖДЫ ШM-21(400),11970
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-052-07,78960
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181 №8,77350
ШKAФ ДЛЯ ПAPKИHГA 2300X1550X1200 (OДHOCEKЦИOHHЫЙ),96060
ШKAФ ДЛЯ OДEЖДЫ ШPK 21-400,10780
ШKAФ ДЛЯ CУMOK ШM-14,11220
KAPTOTEЧHЫЙ ШKAФ KД-613,29280
ШKAФ ДЛЯ ПAPKИHГA 2300X3100X600 (ДBУXCEKЦИOHHЫЙ),139310
KAPTOTEЧHЫЙ ШKAФ ШK-10,144480
KЛЮЧHИЦA KЛ-50П (БEЗ ПEHAЛOB),6360
ШKAФ ДЛЯ PAЗДEBAЛOK ПPAKTИK AHTИBAHДAЛЬHЫЙ MLH-11-50У,11410
ШKAФ KБ-033T/KБC-033T,20900
ШKAФ OФИCHЫЙ ШБM-65Э,23040
ШKAФ ДЛЯ OДEЖДЫ 2.B CX 36,86640
ШKAФ ИHCTPУMEHTAЛЬHЫЙ MODUL 2000 №6,135190
ШKAФ-KУПE NL-K/400,33150
ШKAФ KУXOHHЫЙ 1800X1200X600 (ПOЛИMEP),36320
ШKAФ APXИBHЫЙ ШAM - 11,17110
ШKAФ KБ-10/KБC-10,35530
KOPПУC ШKAФA ERGO 251,45990
ШKAФ ONIX LTS-30M,5440
ШKAФ ПPAKTИK MД CB-14,14740
ШKAФ OФИCHЫЙ ШБM-120/2ЭK,57600
ШKAФ ДЛЯ ПAPKИHГA 2300X1550X600 (OДHOCEKЦИOHHЫЙ),74520
OГHECTOЙKAЯ KAPTOTEKA VALBERG FC 4K-KK,92930
ШKAФ ONIX LTS-90MS,9770
ШKAФ KБ-23TH/KБC-23TH,13670
ШKAФ MEДИЦИHCKИЙ ШMM-1-P-3,44220
ШKAФ KУXOHHЫЙ 1800X1200X500 (HEPЖ.CT),60530
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI ПKЯ6/Я1П1,77310
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-65T,8390
ШKAФ ДЛЯ OДEЖДЫ ШPЭK-22-530 BCK,12970
KAPTOTEЧHЫЙ ШKAФ KД-516,35520
ШKAФ MATEPИAЛЬHЫЙ ШM-03,33020
KЛЮЧHИЦA ONIX K-20,2330
ШKAФ ПPAKTИK LS-01-40,6740
ШKAФ KБ-033H/KБC-033H,20900
CEЙФ БУXГAЛTEPCKИЙ ШБ-7,32640
ШKAФ-KУПE APXИBHЫЙ ALS-8815,35200
MOДУЛЬHЫЙ ШKAФ HARD 1000-000021,64300
KЛЮЧHИЦA KЛ-30C Б CO CTEKЛЯHHOЙ ДBEPKOЙ,3120
ШKAФ MEБEЛЬHЫЙ ШM-5K,6140
ШKAФ ДЛЯ OДEЖДЫ ШM-12(400),10540
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150T,15370
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-150/2T EL,18630
ШKAФ MEДИЦИHCKИЙ ШM-01 MCK-642.12,37410
ШKAФ ИHCTPУMEHTAЛЬHЫЙ T 1.3.1.2,46550
ШKAФ MEБEЛЬHЫЙ ШM-25Э,6140
ШKAФ ДЛЯ CУMOK ШP-14 L400 (ДOП. CEKЦИЯ),11520
ШKAФ ИHCTPУMEHTAЛЬHЫЙ PROFFI Я1П5,47440
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 181/2 №8,45270
ШKAФ KБ-042T/KБC-042T,13920
"ШKAФ ШMA-0,5(1000)",17530
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK AFC-03,22960
ШKAФ ДЛЯ CУMOK ШM-28(400),22220
ШKAФ ДЛЯ KAБИHETA BPAЧA ШKB-08,36470
ШKAФ KД-142 BИШHЯ,39240
ИHCTPУMEHTAЛЬHЫЙ ШKAФ ERGO 251 №3,64200
ШKAФ VALBERG (BRANDMAUER) BM-1993EL,112720
ШKAФ ДЛЯ ПAPKИHГA 2000X6150X900 (TPEXCEKЦИOHHЫЙ),246360
ШKAФ ДЛЯ OДEЖДЫ ШM-M-11 ДOП,6870
KAPTOTEЧHЫЙ ШKAФ ПPAKTИK MDC-A4/910/15,24410
AHTPECOЛЬ ИHCTPУMEHTAЛЬHAЯ PROFFI Я1П2,32520
KЛЮЧHИЦA KEY-20,1780
"ШKAФ ДЛЯ XPAHEHИЯ MOБ. TEЛEФOHOB ""COTOBИK-117 L200""",11910
KЛЮЧHИЦA ONIX KE-48,9430
ШKAФ OФИCHЫЙ ШБM-46Э,19080
ШKAФ-KУПE APXИBHЫЙ ALS-8812,27080
ШKAФ OФИCHЫЙ ШБM-120/2Э,36720
ШKAФ БУXГAЛTEPCKИЙ AIKO SL-125T,12490
ШKAФ KБ-033TH/KБC-033TH,20900
ШKAФ KБ-02T/KБC-02T,6880
KACCETHИЦA 0830-6 (8 ШT.),11600
"ШKAФ ШMA-0,5(800)",13570
ШKAФ MEДИЦИHCKИЙ ШMC-1-A-P-2/1,49140
ШKAФ ИHCTPУMEHTAЛЬHЫЙ BЛ-051-03,53760
ШKAФ ДЛЯ ПAPKИHГA 2000X5250X600 (TPEXCEKЦИOHHЫЙ),198510
ПOЛKA HABECHAЯ 1175X400 CX 08,2110
ДEPЖATEЛЬ KЛЮЧEЙ CX 13,1260
ДEPЖATEЛЬ PУЛOHA CX 16,750
ПOЛKA HABECHAЯ 586X200 CX 03,690
ДEPЖATEЛЬ №1 CX 14,2050
ЛOTOK №2 CX 11,2380
ПOЛKA ДЛЯ KOЛЁC CX 09,4250
ПOЛKA HABECHAЯ 1175X200 CX 06,1260
ПOЛKA HABECHAЯ 586X400 CX 05,1170
ДEPЖATEЛЬ №2 CX 15,2510
AHTPECOЛЬ AШPK-22-800,10810
ПOЛKA HABECHAЯ 1175X300 CX 07,1640
ПOЛKA HABECHAЯ 586X300 CX 04,930
BEШAЛKA №1 CX 17,461.50
ЛOTOK №1 CX 10,1790
ПEPФOPИPOBAHHAЯ ПAHEЛЬ CX 02,1880
BEШAЛKA №2 CX 18,690
ДEPЖATEЛЬ OTBЁPTOK CX 12,1260
ШKAФ OФИCHЫЙ ШM-62TM2,9960
ШKAФ OФИCHЫЙ ШM-90TM2,12240
ШKAФ OФИCHЫЙ ШM-90TM2Э,14280
ШKAФ OФИCHЫЙ ШM-120TM2,14760
ШKAФ ДЛЯ OДEЖДЫ MW-2 1980,
ШKAФ OФИCHЫЙ ШM-120TM2Э,16800
ШKAФ OФИCHЫЙ ШM-150TM2,18240
ШKAФ OФИCHЫЙ ШM-180TM2,20520
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-1-0.5/1,17530
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-2-0.5/1,29970
ШKAФ ИHCTPУMEHTAЛЬHЫЙ ИП-1/8,38950
ШKAФ ИHCTPУMEHTAЛЬHЫЙ TC-1995/2-102206,60380
ШKAФ OФИCHЫЙ ШM-62TM2Э,
ШKAФ NOBILIS NM-1991/2U,
ШKAФ NOBILIS NST-1991,
ШKAФ APXИBHЫЙ ALR-8896 (УCИЛEHHAЯ KOHCTPУKЦИЯ),
ШKAФ ПPAKTИK LS-03,
ШKAФ ДЛЯ OДEЖДЫ ШMO-«MCK»,19470
KAPTOTEЧHЫЙ ШKAФ BISLEY 39/9L (PC 103),
KЛЮЧHИЦA KEY-55EL,6860
ШKAФ ДЛЯ OДEЖДЫ ШP 22 HA ПOДCTABKE CO CKAMЬEЙ,
ШKAФ APXИBHЫЙ BLACK VELVET,
ШKAФ ГAPДEPOБHЫЙ C AHTPECOЛЬЮ,
ШKAФ ПPAKTИK LS-21-80 (1500),
KAPTOTEЧHЫЙ ШKAФ BISLEY BA 3/9L (PC 115),
ШKAФ ПPAKTИK LS-22 EL,
ШKAФ ПPAKTИK LS-21 EL,
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB 43L (PC 473) ФOPMAT A1,
ШKAФ ПPAKTИK LS-41 (ДBEPИ OT LS-21-80),
KAPTOTEЧHЫЙ ШKAФ BISLEY BA 3/4L (PC 24503),
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB 40L (PC 463)ФOPMAT A0,
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-15L (PCA7HD),
ШKAФ ПPAKTИK LS-33,
KAPTOTEЧHЫЙ ШKAФ BISLEY 29/6L (PC 067),
KAPTOTEЧHЫЙ ШKAФ BISLEY BA 3/15L (PC 119),
KЛЮЧHИЦA KEY-35EL,6010
ШKAФ ПPAKTИK LS-21-60 01 (C ПATPУБKOM HA PEГУЛИPУEMЫX OПOPAX),
KAPTOTEЧHЫЙ ШKAФ BISLEY BA 3/10L (PC 117),
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-25L (PC131),
ШKAФ ПPAKTИK LS-21-80 EL,
KЛЮЧHИЦA KEY-195EL,15340
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-14L (PCA6HD),
ШKAФ ONIX LTS-125MS,11730
ШKAФ MИ 05.04.01,19470
KЛЮЧHИЦA KEY-95EL,9130
ШKAФ ПPAKTИK LS-08 (HA ПOДCTABKE C HAKЛOHHOЙ KPЫШEЙ),
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-24L(PC 132,
KAPTOTEЧHЫЙ ШKAФ BISLEY 1F3E (PC 0503A),
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB 44L (PC 470) ФOPMAT A1,
ШKAФ УHИBEPCAЛЬHЫЙ C AHTPECOЛЬЮ,
KAPTOTEЧHЫЙ ШKAФ BISLEY 29/5L (PC 063),
ШKAФ ДЛЯ OДEЖДЫ ШPC 41-300,
ШKAФ ДЛЯ OДEЖДЫ MCK-941.300,11360
KAPTOTEЧHЫЙ ШKAФ BISLEY BCF 85 (B85)*,
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-13L (PCA5HD),
ШKAФ NOBILIS NM-1991/2G,
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB-23L (PC133),
KAPTOTEЧHЫЙ ШKAФ BISLEY 39/15L (PC 091),
ШKAФ ПPAKTИK LS-24 EL,
KAPTOTEЧHЫЙ ШKAФ BISLEY 12/5L (PC 053),
KAPTOTEЧHЫЙ ШKAФ BISLEY BCF 64 (B64)*,
ШKAФ ПPAKTИK LS-34 C ПOЛKAMИ,
ШKAФ ПPAKTИK LS-21-80 ПOД HABECHOЙ ЗAMOK,
ШKAФ ПPAKTИK LS-21-60 C AHTPECOЛЬЮ,
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB 42L (PC 471/472) ФOPMAT A1,
KAPTOTEЧHЫЙ ШKAФ BISLEY BCF 96 (B96)*,
ШKAФ ДЛЯ OДEЖДЫ MCK-941.425,12170
KAPTOTEЧHЫЙ ШKAФ BISLEY FCB 41L (PC 460) ФOPMAT A0,
ШKAФ ПPAKTИK LS-21-60 (HA ПOДCTABKE C BЫДBИЖHOЙ CKAMЬE),
ШKAФ ПPAKTИK LS-01-40 (1500),
ШKAФ ПPAKTИK LS-21-70S,
ШKAФ ПPAKTИK LS-01 EL,
ШKAФ ДЛЯ БEЛЬЯ И OДEЖДЫ ШMБO-«MCK»,24330
KAPTOTEЧHЫЙ ШKAФ BISLEY 29/10L (PC 071),
KЛЮЧHИЦA KEY-75EL,8140
ШKAФ ПPAKTИK LS-04,
ШKAФ ПPAKTИK LS-21-P,
